Year,Month,Model,Units_Sold,Price,Revenue,Dealer,Region,Fuel_Type,Transmission
2017,6,X3,20,56823.69,1136473.8,Dealer_15,South America,Diesel,Automatic
2013,11,M3,20,71405.16,1428103.2000000002,Dealer_2,Asia,Hybrid,Manual
2021,11,M3,22,81167.65,1785688.2999999998,Dealer_45,Asia,Diesel,Automatic
2018,12,X1,16,35010.93,560174.88,Dealer_13,Europe,Petrol,Manual
2013,1,i3,16,43637.99,698207.84,Dealer_22,Europe,Diesel,Manual
2012,4,X6,19,69514.75,1320780.25,Dealer_12,Europe,Hybrid,Automatic
2024,5,3 Series,11,45782.62,503608.82,Dealer_35,Asia,Diesel,Automatic
2012,1,X1,24,33916.59,813998.1599999999,Dealer_3,Asia,Petrol,Automatic
2010,3,X1,25,40125.74,1003143.5,Dealer_21,North America,Petrol,Automatic
2021,2,X5,22,76970.59,1693352.98,Dealer_21,South America,Electric,Manual
2022,10,X3,21,52330.32,1098936.72,Dealer_45,North America,Hybrid,Manual
2012,11,M5,21,115765.77,2431081.17,Dealer_22,Middle East,Hybrid,Manual
2011,10,M3,20,66281.66,1325633.2000000002,Dealer_24,North America,Diesel,Automatic
2013,9,3 Series,17,49661.39,844243.63,Dealer_50,South America,Petrol,Manual
2023,4,Z4,18,59605.76,1072903.68,Dealer_23,North America,Hybrid,Manual
2021,12,X3,25,52001.86,1300046.5,Dealer_17,North America,Electric,Manual
2015,12,i3,32,52087.34,1666794.88,Dealer_21,Asia,Electric,Manual
2024,7,X6,28,79748.38,2232954.64,Dealer_12,South America,Diesel,Automatic
2016,4,3 Series,24,48382.68,1161184.32,Dealer_28,North America,Electric,Manual
2023,2,M5,17,115592.87,1965078.79,Dealer_35,Africa,Hybrid,Automatic
2013,6,7 Series,24,76736.08,1841665.92,Dealer_50,North America,Electric,Automatic
2011,6,3 Series,25,41443.44,1036086.0,Dealer_4,Asia,Electric,Automatic
2020,11,X6,26,75508.58,1963223.08,Dealer_30,North America,Hybrid,Manual
2020,4,Z4,16,59465.28,951444.48,Dealer_2,South America,Petrol,Manual
2011,1,5 Series,20,64621.6,1292432.0,Dealer_49,Middle East,Petrol,Manual
2021,4,M3,25,66124.79,1653119.7499999998,Dealer_33,South America,Petrol,Manual
2010,5,X6,19,76785.32,1458921.08,Dealer_25,Europe,Petrol,Automatic
2018,8,Z4,18,53034.85,954627.2999999999,Dealer_23,North America,Hybrid,Automatic
2024,10,3 Series,25,50311.94,1257798.5,Dealer_41,North America,Electric,Automatic
2016,9,i8,23,157863.86,3630868.78,Dealer_25,Middle East,Diesel,Manual
2010,8,7 Series,15,94720.66,1420809.9000000001,Dealer_11,North America,Petrol,Automatic
2017,3,M5,24,100584.4,2414025.5999999996,Dealer_14,Asia,Electric,Automatic
2010,8,i8,27,135377.6,3655195.2,Dealer_47,Africa,Petrol,Manual
2010,7,M3,17,72312.34,1229309.78,Dealer_34,South America,Hybrid,Manual
2020,5,X5,21,77550.38,1628557.98,Dealer_39,South America,Diesel,Automatic
2017,2,X3,31,48780.41,1512192.7100000002,Dealer_17,South America,Petrol,Automatic
2016,9,i8,24,156375.15,3753003.5999999996,Dealer_29,Asia,Petrol,Automatic
2022,8,5 Series,26,50886.02,1323036.52,Dealer_20,Asia,Electric,Manual
2015,11,M3,17,79707.71,1355031.07,Dealer_26,Europe,Hybrid,Manual
2024,2,i8,19,128050.21,2432953.99,Dealer_41,Africa,Electric,Manual
2019,3,3 Series,22,46868.97,1031117.3400000001,Dealer_9,Asia,Hybrid,Automatic
2015,4,X1,23,39590.57,910583.11,Dealer_46,Middle East,Electric,Manual
2010,11,X1,26,32543.93,846142.18,Dealer_32,Africa,Electric,Manual
2019,3,X6,27,65262.35,1762083.45,Dealer_19,South America,Electric,Manual
2010,2,7 Series,22,83196.84,1830330.48,Dealer_4,Europe,Hybrid,Automatic
2015,6,3 Series,30,46093.12,1382793.6,Dealer_22,Asia,Petrol,Manual
2020,10,M3,21,82286.46,1728015.6600000001,Dealer_14,South America,Electric,Automatic
2020,8,X1,23,36964.5,850183.5,Dealer_31,Europe,Hybrid,Automatic
2011,7,X1,18,31638.49,569492.8200000001,Dealer_50,Asia,Diesel,Manual
2022,11,3 Series,24,38146.46,915515.04,Dealer_38,North America,Hybrid,Manual
2015,3,M3,26,69451.48,1805738.48,Dealer_15,North America,Electric,Automatic
2011,8,M3,31,74894.26,2321722.06,Dealer_42,Middle East,Hybrid,Automatic
2016,7,7 Series,14,89555.61,1253778.54,Dealer_32,Africa,Diesel,Automatic
2011,9,M3,21,79767.39,1675115.19,Dealer_11,Europe,Hybrid,Manual
2017,6,M5,22,107232.94,2359124.68,Dealer_1,Europe,Diesel,Manual
2010,3,X1,28,40914.72,1145612.1600000001,Dealer_19,North America,Hybrid,Automatic
2021,8,i3,20,52017.06,1040341.2,Dealer_7,Europe,Hybrid,Manual
2020,6,i8,19,149682.2,2843961.8000000003,Dealer_3,Asia,Petrol,Manual
2022,9,3 Series,19,42043.86,798833.34,Dealer_27,Middle East,Electric,Manual
2021,9,5 Series,21,63521.71,1333955.91,Dealer_14,South America,Diesel,Automatic
2018,9,X3,12,54307.07,651684.84,Dealer_32,Africa,Petrol,Automatic
2022,4,X6,26,64740.85,1683262.0999999999,Dealer_9,Middle East,Electric,Automatic
2023,9,X3,26,47559.54,1236548.04,Dealer_10,North America,Diesel,Manual
2022,5,Z4,26,53329.82,1386575.32,Dealer_17,South America,Electric,Manual
2021,2,X1,22,40617.22,893578.8400000001,Dealer_16,Middle East,Petrol,Automatic
2015,1,X1,12,41401.73,496820.76,Dealer_8,South America,Petrol,Manual
2016,11,X6,15,76257.27,1143859.05,Dealer_8,Asia,Petrol,Manual
2020,10,X6,21,63134.42,1325822.82,Dealer_6,North America,Hybrid,Automatic
2024,2,i8,25,149850.16,3746254.0,Dealer_48,North America,Petrol,Manual
2021,6,X6,22,83084.67,1827862.74,Dealer_44,South America,Diesel,Automatic
2021,8,X6,21,74764.18,1570047.7799999998,Dealer_43,Europe,Hybrid,Manual
2010,4,X3,26,44330.28,1152587.28,Dealer_6,Europe,Petrol,Manual
2011,9,M5,17,97762.41,1661960.97,Dealer_1,Asia,Petrol,Manual
2012,6,M5,27,98149.09,2650025.4299999997,Dealer_38,Africa,Petrol,Automatic
2014,8,3 Series,14,44129.33,617810.62,Dealer_27,North America,Hybrid,Manual
2022,7,i3,22,41851.18,920725.96,Dealer_43,South America,Electric,Manual
2011,1,X1,24,32597.95,782350.8,Dealer_23,Middle East,Hybrid,Automatic
2017,3,7 Series,19,88171.98,1675267.6199999999,Dealer_43,Middle East,Hybrid,Manual
2017,12,X3,24,43593.43,1046242.3200000001,Dealer_14,Middle East,Hybrid,Automatic
2019,11,M3,26,75882.17,1972936.42,Dealer_34,Middle East,Petrol,Manual
2013,10,5 Series,22,61182.31,1346010.8199999998,Dealer_26,Africa,Hybrid,Manual
2012,11,X6,27,83232.91,2247288.5700000003,Dealer_5,North America,Electric,Manual
2013,3,X6,17,78940.63,1341990.71,Dealer_29,Asia,Diesel,Manual
2021,11,i8,20,127909.88,2558197.6,Dealer_32,Middle East,Diesel,Manual
2020,1,5 Series,28,49941.58,1398364.24,Dealer_35,South America,Electric,Automatic
2014,7,5 Series,23,52234.77,1201399.71,Dealer_15,Middle East,Petrol,Automatic
2024,5,3 Series,18,38574.05,694332.9,Dealer_29,Asia,Electric,Automatic
2019,5,i8,19,141899.98,2696099.62,Dealer_41,Africa,Hybrid,Automatic
2018,2,i3,16,40663.58,650617.28,Dealer_42,Europe,Electric,Manual
2010,1,i3,17,51272.09,871625.5299999999,Dealer_1,North America,Electric,Automatic
2022,4,M5,20,109634.85,2192697.0,Dealer_37,Asia,Diesel,Manual
2023,1,i3,22,47625.37,1047758.14,Dealer_8,North America,Electric,Manual
2019,12,X6,18,80475.1,1448551.8,Dealer_3,Asia,Petrol,Manual
2024,2,X3,21,47327.24,993872.0399999999,Dealer_6,Asia,Hybrid,Automatic
2017,5,X1,27,33939.8,916374.6000000001,Dealer_43,Africa,Hybrid,Automatic
2021,6,X5,15,76832.4,1152486.0,Dealer_15,South America,Petrol,Automatic
2022,11,3 Series,23,48113.65,1106613.95,Dealer_47,Europe,Hybrid,Manual
2024,1,3 Series,17,41720.07,709241.19,Dealer_45,South America,Diesel,Automatic
2020,7,X5,24,62681.63,1504359.1199999999,Dealer_25,Africa,Petrol,Automatic
2020,8,X1,30,32589.54,977686.2000000001,Dealer_30,Europe,Hybrid,Automatic
2021,3,X3,20,50494.56,1009891.2,Dealer_46,Africa,Diesel,Manual
2022,12,i8,24,160552.7,3853264.8000000003,Dealer_34,Middle East,Hybrid,Manual
2023,10,7 Series,27,98576.8,2661573.6,Dealer_43,Middle East,Electric,Manual
2014,12,5 Series,18,65852.04,1185336.72,Dealer_16,Asia,Diesel,Manual
2024,8,M3,9,71200.86,640807.74,Dealer_3,Middle East,Petrol,Automatic
2015,9,M5,27,97689.95,2637628.65,Dealer_15,Asia,Electric,Manual
2011,12,5 Series,23,55911.59,1285966.5699999998,Dealer_22,North America,Electric,Manual
2024,6,X3,26,48861.29,1270393.54,Dealer_26,Europe,Electric,Manual
2011,5,M5,27,125281.18,3382591.86,Dealer_42,Asia,Hybrid,Automatic
2010,4,M3,29,78064.29,2263864.4099999997,Dealer_17,Africa,Diesel,Automatic
2021,2,Z4,17,53115.1,902956.7,Dealer_26,Middle East,Diesel,Automatic
2015,3,M3,21,80508.77,1690684.1700000002,Dealer_42,North America,Hybrid,Manual
2019,3,X6,22,83683.15,1841029.2999999998,Dealer_1,North America,Petrol,Manual
2020,12,3 Series,23,38847.87,893501.01,Dealer_21,Middle East,Petrol,Automatic
2011,10,i3,21,43099.11,905081.31,Dealer_17,Asia,Petrol,Manual
2011,4,3 Series,32,38390.67,1228501.44,Dealer_48,South America,Diesel,Manual
2018,5,M5,20,125102.68,2502053.5999999996,Dealer_37,South America,Petrol,Automatic
2017,3,X1,24,38575.46,925811.04,Dealer_14,North America,Petrol,Automatic
2020,5,i8,28,131244.5,3674846.0,Dealer_44,Middle East,Diesel,Automatic
2023,6,X5,20,72630.47,1452609.4,Dealer_5,South America,Diesel,Manual
2011,9,i8,15,131720.93,1975813.95,Dealer_9,North America,Electric,Manual
2022,2,i8,26,156543.87,4070140.62,Dealer_26,Asia,Petrol,Automatic
2016,2,M5,18,114335.33,2058035.94,Dealer_46,Europe,Petrol,Manual
2013,7,X3,20,54209.91,1084198.2000000002,Dealer_45,Africa,Electric,Manual
2016,9,X1,22,34827.07,766195.54,Dealer_41,South America,Petrol,Automatic
2023,8,X6,29,68752.22,1993814.3800000001,Dealer_16,Europe,Diesel,Manual
2021,10,Z4,22,48421.74,1065278.28,Dealer_12,Asia,Diesel,Manual
2024,11,X6,29,79905.91,2317271.39,Dealer_7,Europe,Electric,Manual
2017,10,X3,19,51912.19,986331.6100000001,Dealer_40,South America,Hybrid,Manual
2024,3,X5,20,62107.68,1242153.6,Dealer_40,Middle East,Hybrid,Automatic
2014,11,i8,23,137693.69,3166954.87,Dealer_16,Africa,Electric,Automatic
2018,2,5 Series,16,50727.36,811637.76,Dealer_15,Europe,Petrol,Automatic
2014,1,M3,25,77858.18,1946454.4999999998,Dealer_2,Asia,Electric,Automatic
2011,6,X5,8,72198.37,577586.96,Dealer_39,Africa,Petrol,Automatic
2021,3,i3,11,47663.73,524301.03,Dealer_40,North America,Diesel,Automatic
2019,2,Z4,21,47279.16,992862.3600000001,Dealer_46,Africa,Hybrid,Automatic
2013,8,7 Series,18,79463.86,1430349.48,Dealer_12,Africa,Electric,Automatic
2021,1,X1,19,33030.42,627577.98,Dealer_21,South America,Hybrid,Manual
2018,1,7 Series,18,92373.46,1662722.28,Dealer_23,Africa,Electric,Automatic
2022,4,Z4,20,51830.59,1036611.7999999999,Dealer_37,Europe,Hybrid,Automatic
2023,10,X5,19,73391.0,1394429.0,Dealer_5,South America,Diesel,Automatic
2021,8,X3,24,53023.53,1272564.72,Dealer_5,North America,Electric,Manual
2016,8,3 Series,28,40552.07,1135457.96,Dealer_34,Middle East,Diesel,Automatic
2016,11,i3,20,52148.41,1042968.2000000001,Dealer_7,North America,Diesel,Automatic
2018,5,Z4,31,57752.43,1790325.33,Dealer_14,Europe,Petrol,Manual
2018,1,X5,10,66259.49,662594.9,Dealer_16,North America,Diesel,Manual
2020,5,M5,21,112096.51,2354026.71,Dealer_33,Middle East,Diesel,Manual
2022,2,3 Series,18,48988.5,881793.0,Dealer_44,Africa,Diesel,Manual
2012,11,i3,25,43598.62,1089965.5,Dealer_28,Asia,Hybrid,Automatic
2012,3,3 Series,24,43746.4,1049913.6,Dealer_1,North America,Electric,Manual
2018,5,7 Series,25,90391.63,2259790.75,Dealer_17,Africa,Petrol,Automatic
2020,12,7 Series,18,88996.45,1601936.0999999999,Dealer_45,Middle East,Diesel,Automatic
2015,2,7 Series,23,92429.99,2125889.77,Dealer_47,Asia,Hybrid,Automatic
2011,11,Z4,22,45292.26,996429.7200000001,Dealer_24,North America,Petrol,Manual
2019,5,Z4,29,53066.49,1538928.21,Dealer_17,Africa,Diesel,Manual
2016,3,X1,25,38745.86,968646.5,Dealer_1,Europe,Electric,Manual
2017,3,7 Series,24,82635.99,1983263.7600000002,Dealer_3,Europe,Diesel,Manual
2021,4,M5,19,103059.07,1958122.33,Dealer_10,Africa,Hybrid,Manual
2017,6,X1,26,37530.31,975788.0599999999,Dealer_28,South America,Diesel,Manual
2023,10,5 Series,20,63874.8,1277496.0,Dealer_46,Middle East,Diesel,Manual
2016,7,M3,25,71095.65,1777391.2499999998,Dealer_36,Middle East,Hybrid,Manual
2013,4,3 Series,19,41003.41,779064.79,Dealer_18,Asia,Petrol,Manual
2016,2,X6,22,71210.24,1566625.28,Dealer_38,Middle East,Petrol,Manual
2020,9,X3,17,47378.16,805428.7200000001,Dealer_48,Asia,Petrol,Manual
2015,12,M5,21,97491.99,2047331.79,Dealer_27,Asia,Diesel,Automatic
2023,12,7 Series,19,89650.97,1703368.43,Dealer_38,Europe,Hybrid,Manual
2011,6,3 Series,26,41804.92,1086927.92,Dealer_2,Africa,Electric,Automatic
2011,12,Z4,30,56592.55,1697776.5,Dealer_8,Asia,Diesel,Automatic
2015,3,Z4,23,48668.13,1119366.99,Dealer_11,Europe,Petrol,Automatic
2018,9,X1,17,41833.11,711162.87,Dealer_42,Middle East,Hybrid,Manual
2015,5,Z4,19,45858.99,871320.8099999999,Dealer_45,Africa,Hybrid,Automatic
2016,3,X5,12,73049.96,876599.52,Dealer_44,Europe,Hybrid,Manual
2022,2,5 Series,21,51410.89,1079628.69,Dealer_22,Europe,Hybrid,Automatic
2018,11,X6,26,80531.3,2093813.8,Dealer_30,Middle East,Diesel,Automatic
2010,4,5 Series,30,65722.37,1971671.0999999999,Dealer_18,South America,Petrol,Manual
2010,5,X5,30,74145.66,2224369.8000000003,Dealer_35,South America,Petrol,Automatic
2011,9,X6,23,64415.55,1481557.6500000001,Dealer_20,Europe,Diesel,Manual
2015,12,X5,25,77212.67,1930316.75,Dealer_50,Asia,Hybrid,Manual
2010,6,Z4,14,56901.77,796624.7799999999,Dealer_37,Middle East,Electric,Automatic
2017,8,M3,18,75752.6,1363546.8,Dealer_6,North America,Diesel,Automatic
2019,9,X1,22,31692.38,697232.36,Dealer_20,Asia,Electric,Automatic
2012,8,X3,17,47881.99,813993.83,Dealer_44,North America,Petrol,Automatic
2010,9,M3,15,83557.03,1253355.45,Dealer_23,South America,Electric,Manual
2022,2,X5,26,71356.3,1855263.8,Dealer_11,Europe,Petrol,Manual
2013,7,Z4,21,52825.32,1109331.72,Dealer_50,Middle East,Petrol,Manual
2024,9,X1,17,34359.09,584104.5299999999,Dealer_28,Africa,Petrol,Manual
2020,9,M5,22,112699.66,2479392.52,Dealer_34,South America,Diesel,Manual
2020,8,X3,25,48821.99,1220549.75,Dealer_7,Africa,Petrol,Manual
2021,10,M3,15,78857.13,1182856.9500000002,Dealer_31,South America,Diesel,Automatic
2011,11,X5,23,72070.67,1657625.41,Dealer_4,Europe,Diesel,Automatic
2021,9,i8,26,154418.3,4014875.8,Dealer_10,South America,Hybrid,Automatic
2018,11,5 Series,20,58510.62,1170212.4000000001,Dealer_50,Asia,Diesel,Automatic
2016,12,X1,20,32037.07,640741.4,Dealer_37,North America,Petrol,Automatic
2013,8,M3,12,68975.91,827710.92,Dealer_38,South America,Hybrid,Automatic
2015,8,M5,20,122870.63,2457412.6,Dealer_43,Asia,Hybrid,Automatic
2011,1,i3,18,45940.39,826927.02,Dealer_11,Africa,Electric,Manual
2016,11,X5,25,64053.78,1601344.5,Dealer_15,Asia,Electric,Automatic
2019,2,Z4,14,50864.99,712109.86,Dealer_47,Asia,Diesel,Automatic
2019,11,i8,16,134790.51,2156648.16,Dealer_40,South America,Hybrid,Manual
2017,10,Z4,21,56742.24,1191587.04,Dealer_28,Asia,Hybrid,Automatic
2018,4,M5,20,110151.7,2203034.0,Dealer_27,Africa,Petrol,Automatic
2017,9,X3,16,57542.36,920677.76,Dealer_14,Asia,Petrol,Automatic
2023,12,X1,16,32096.29,513540.64,Dealer_29,Africa,Petrol,Automatic
2017,7,5 Series,21,64022.66,1344475.86,Dealer_44,Africa,Diesel,Automatic
2020,1,M5,19,114232.17,2170411.23,Dealer_32,South America,Diesel,Automatic
2019,3,7 Series,22,81364.06,1790009.3199999998,Dealer_46,Africa,Hybrid,Automatic
2010,4,X1,19,35792.4,680055.6,Dealer_38,South America,Hybrid,Manual
2018,6,M5,28,118623.57,3321459.96,Dealer_47,Europe,Diesel,Manual
2022,3,M5,18,119736.63,2155259.34,Dealer_21,Europe,Diesel,Automatic
2013,6,Z4,22,55064.58,1211420.76,Dealer_22,North America,Hybrid,Automatic
2012,5,M3,23,77489.41,1782256.4300000002,Dealer_13,Europe,Diesel,Manual
2014,8,i3,29,41510.29,1203798.41,Dealer_28,South America,Hybrid,Manual
2019,4,Z4,15,50354.02,755310.2999999999,Dealer_24,Asia,Electric,Manual
2024,3,3 Series,22,38316.03,842952.6599999999,Dealer_8,Middle East,Hybrid,Manual
2013,7,X3,15,47022.75,705341.25,Dealer_24,South America,Hybrid,Automatic
2022,7,5 Series,18,62138.53,1118493.54,Dealer_7,South America,Diesel,Manual
2020,3,i3,18,49639.51,893511.18,Dealer_49,North America,Electric,Automatic
2010,8,Z4,33,51078.32,1685584.56,Dealer_10,Europe,Diesel,Manual
2020,12,M5,27,95332.06,2573965.62,Dealer_25,Asia,Hybrid,Automatic
2018,12,X5,31,63342.48,1963616.8800000001,Dealer_1,Asia,Hybrid,Automatic
2015,6,M3,20,69992.31,1399846.2,Dealer_9,Middle East,Diesel,Automatic
2016,1,i3,22,47228.66,1039030.52,Dealer_50,South America,Hybrid,Manual
2013,11,7 Series,22,88948.04,1956856.88,Dealer_13,South America,Petrol,Automatic
2020,7,3 Series,10,38168.32,381683.2,Dealer_12,Africa,Diesel,Automatic
2019,7,Z4,20,54910.34,1098206.7999999998,Dealer_10,Middle East,Petrol,Manual
2020,3,7 Series,23,78082.76,1795903.48,Dealer_29,Asia,Hybrid,Manual
2016,2,i3,20,50939.0,1018780.0,Dealer_3,Middle East,Electric,Manual
2024,12,5 Series,22,65277.06,1436095.3199999998,Dealer_44,North America,Diesel,Manual
2010,4,M3,31,80815.21,2505271.5100000002,Dealer_17,Asia,Petrol,Automatic
2016,10,i3,24,52569.63,1261671.1199999999,Dealer_8,Middle East,Diesel,Manual
2018,11,X1,14,38701.6,541822.4,Dealer_49,Africa,Diesel,Manual
2021,10,7 Series,30,91238.78,2737163.4,Dealer_25,Africa,Diesel,Manual
2010,6,X1,22,31761.35,698749.7,Dealer_6,Europe,Diesel,Automatic
2010,1,i8,19,131288.78,2494486.82,Dealer_10,South America,Diesel,Automatic
2017,12,X3,22,45818.37,1008004.14,Dealer_50,North America,Hybrid,Automatic
2019,9,X5,17,68074.41,1157264.97,Dealer_35,South America,Electric,Manual
2024,9,7 Series,30,78084.56,2342536.8,Dealer_13,Europe,Diesel,Manual
2011,3,X6,20,83496.84,1669936.7999999998,Dealer_36,North America,Hybrid,Automatic
2016,12,X6,26,70679.17,1837658.42,Dealer_38,Asia,Diesel,Automatic
2017,7,3 Series,26,48442.5,1259505.0,Dealer_27,Africa,Petrol,Automatic
2024,5,i3,27,42601.03,1150227.81,Dealer_41,Asia,Hybrid,Manual
2015,8,X1,16,36257.01,580112.16,Dealer_30,Africa,Hybrid,Automatic
2017,9,i8,18,136956.59,2465218.62,Dealer_29,North America,Hybrid,Automatic
2015,8,i3,27,46685.0,1260495.0,Dealer_4,Middle East,Petrol,Manual
2024,10,i8,20,147005.17,2940103.4000000004,Dealer_30,Europe,Hybrid,Manual
2016,9,3 Series,19,47824.12,908658.28,Dealer_9,South America,Diesel,Automatic
2020,12,5 Series,30,61172.82,1835184.6,Dealer_49,Middle East,Hybrid,Manual
2017,1,3 Series,19,42104.16,799979.04,Dealer_32,North America,Electric,Manual
2015,7,Z4,18,55758.53,1003653.54,Dealer_35,South America,Petrol,Manual
2011,12,M5,25,107144.71,2678617.75,Dealer_20,Middle East,Hybrid,Manual
2012,8,M3,25,73997.63,1849940.75,Dealer_8,Europe,Hybrid,Manual
2018,11,X5,25,63145.34,1578633.5,Dealer_24,Africa,Hybrid,Manual
2023,7,3 Series,25,38867.73,971693.2500000001,Dealer_39,North America,Hybrid,Manual
2018,8,3 Series,17,49530.12,842012.04,Dealer_8,Middle East,Petrol,Automatic
2017,2,X5,19,61825.73,1174688.87,Dealer_31,Middle East,Petrol,Manual
2017,5,3 Series,29,41390.76,1200332.04,Dealer_15,Middle East,Hybrid,Automatic
2019,7,i3,25,49941.74,1248543.5,Dealer_42,Asia,Electric,Manual
2020,1,X5,29,77501.69,2247549.0100000002,Dealer_6,North America,Petrol,Manual
2020,8,3 Series,24,48072.05,1153729.2000000002,Dealer_32,South America,Hybrid,Manual
2021,3,3 Series,17,42490.02,722330.34,Dealer_10,Asia,Hybrid,Automatic
2012,11,M5,20,101733.77,2034675.4000000001,Dealer_44,South America,Diesel,Manual
2011,1,M5,22,99922.68,2198298.96,Dealer_31,Asia,Electric,Automatic
2020,8,M5,18,116323.79,2093828.22,Dealer_43,Asia,Diesel,Automatic
2015,10,Z4,23,59816.46,1375778.58,Dealer_48,Asia,Hybrid,Manual
2015,3,X6,25,76925.24,1923131.0000000002,Dealer_44,South America,Hybrid,Manual
2010,5,5 Series,25,56173.65,1404341.25,Dealer_8,Asia,Diesel,Automatic
2014,1,M5,18,121299.8,2183396.4,Dealer_6,Europe,Diesel,Automatic
2024,10,X1,15,40618.18,609272.7,Dealer_28,Middle East,Electric,Automatic
2018,2,Z4,27,55140.89,1488804.03,Dealer_25,North America,Hybrid,Automatic
2017,2,i3,26,44565.91,1158713.6600000001,Dealer_43,North America,Hybrid,Automatic
2019,12,X6,16,73840.43,1181446.88,Dealer_6,Asia,Hybrid,Manual
2018,1,X1,21,41538.03,872298.63,Dealer_22,South America,Electric,Manual
2014,12,3 Series,15,46290.39,694355.85,Dealer_29,Asia,Hybrid,Automatic
2010,10,M3,13,75128.74,976673.6200000001,Dealer_28,Europe,Diesel,Automatic
2015,4,X5,20,61334.46,1226689.2,Dealer_29,Africa,Petrol,Manual
2024,2,5 Series,29,60909.33,1766370.57,Dealer_4,Africa,Hybrid,Manual
2018,5,X6,25,77225.99,1930649.7500000002,Dealer_33,South America,Hybrid,Manual
2023,3,5 Series,24,53505.59,1284134.16,Dealer_37,Middle East,Petrol,Manual
2010,11,i3,30,50263.38,1507901.4,Dealer_13,Africa,Hybrid,Manual
2024,1,7 Series,26,80268.82,2086989.3200000003,Dealer_27,Asia,Diesel,Automatic
2019,8,M5,14,123871.47,1734200.58,Dealer_1,Asia,Hybrid,Automatic
2018,3,M3,16,73857.87,1181725.92,Dealer_31,South America,Petrol,Manual
2011,5,i3,26,53618.53,1394081.78,Dealer_17,South America,Hybrid,Automatic
2014,7,3 Series,21,41513.06,871774.26,Dealer_38,Europe,Electric,Manual
2017,12,i8,27,164591.74,4443976.9799999995,Dealer_44,Middle East,Diesel,Manual
2014,7,5 Series,18,57057.18,1027029.24,Dealer_32,Asia,Petrol,Automatic
2015,3,M3,17,80475.77,1368088.09,Dealer_12,Middle East,Electric,Automatic
2019,9,i8,21,153260.22,3218464.62,Dealer_30,South America,Electric,Automatic
2015,5,X3,28,47943.21,1342409.88,Dealer_17,Middle East,Hybrid,Manual
2013,5,3 Series,16,39255.89,628094.24,Dealer_40,Europe,Diesel,Automatic
2024,1,Z4,20,49924.4,998488.0,Dealer_39,Middle East,Diesel,Automatic
2015,11,5 Series,17,65799.87,1118597.79,Dealer_38,Europe,Hybrid,Automatic
2024,4,i8,23,151318.05,3480315.15,Dealer_8,Europe,Hybrid,Automatic
2022,5,i3,23,48654.58,1119055.34,Dealer_28,Africa,Hybrid,Automatic
2011,2,X5,15,66487.0,997305.0,Dealer_26,Europe,Diesel,Manual
2023,1,i3,17,40881.01,694977.17,Dealer_27,Asia,Hybrid,Manual
